event_time,event_source,event_name,aws_region,source_ip,user_agent,identity_arn,identity_type,user_name,is_new_ip_for_identity,is_new_region_for_identity,event_hour,is_off_hours,call_frequency_10m,target_user_is_different,is_privilege_action,error_status,mfa_authenticated,data_source,attack_type,scenario_id,is_threat
2026-04-16T02:41:45Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,10.10.15.23,Pacu/v1.4.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,2,1,40,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-7108,1
2026-04-07T17:38:22Z,ec2.amazonaws.com,DescribeInstances,us-east-1,10.10.15.23,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,17,0,6,0,0,0,0,synthetic,none,syn-std-bg-7885,0
2026-04-08T03:09:47Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,198.51.100.24,curl/7.88.1,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,3,1,38,0,1,0,0,synthetic,credential_activation_abuse,syn-std-th-6686,1
2026-04-10T01:25:23Z,iam.amazonaws.com,PassRole,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,1,1,11,0,1,0,0,synthetic,none,syn-seq-benign-0296,0
2026-04-29T18:01:25Z,iam.amazonaws.com,PutUserPolicy,us-east-1,172.16.40.228,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,18,0,8,1,1,0,1,synthetic,none,syn-std-bg-7855,0
2026-04-16T00:54:10Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,0,1,6,0,1,0,1,synthetic,none,syn-std-bg-7188,0
2026-04-08T12:17:10Z,iam.amazonaws.com,ListUsers,us-east-2,192.168.10.40,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,12,0,7,0,0,0,0,synthetic,permission_probing,syn-seq-threat-0243,1
2026-04-09T12:49:52Z,iam.amazonaws.com,PutRolePolicy,us-east-1,45.154.255.99,Pacu/v1.4.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,0,12,0,15,1,1,1,0,synthetic,role_inline_policy_backdoor,syn-std-th-5112,1
2026-04-15T01:38:30Z,iam.amazonaws.com,AttachRolePolicy,us-west-2,45.154.255.99,Pacu/v1.4.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,1,1,1,4,0,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-9020,1
2026-04-06T03:49:05Z,ec2.amazonaws.com,DescribeSecurityGroups,us-west-2,172.16.49.44,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,3,1,1,0,0,0,0,synthetic,none,syn-std-bg-1291,0
2026-04-14T12:40:13Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,12,0,4,0,1,0,1,synthetic,none,syn-std-bg-5293,0
2026-04-18T13:50:43Z,ec2.amazonaws.com,DescribeInstances,us-west-2,194.26.29.112,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,13,0,35,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-8298,1
2026-04-11T15:14:04Z,iam.amazonaws.com,AttachRolePolicy,eu-west-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,1,15,0,14,0,1,1,0,synthetic,none,syn-std-bg-2675,0
2026-04-14T22:32:53Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,10.200.1.5,curl/7.88.1,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,22,1,40,0,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-9810,1
2026-04-03T13:44:49Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,45.154.255.99,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,13,0,52,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-9360,1
2026-04-23T19:09:10Z,iam.amazonaws.com,CreateAccessKey,us-west-2,172.16.19.164,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,19,0,6,0,1,0,1,synthetic,none,syn-std-bg-4100,0
2026-04-04T00:20:50Z,sts.amazonaws.com,AssumeRole,us-east-1,172.16.32.32,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,0,1,1,0,1,0,0,synthetic,none,syn-std-bg-5059,0
2026-04-27T21:10:30Z,iam.amazonaws.com,CreateAccessKey,eu-west-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,1,21,1,7,1,1,1,0,synthetic,rogue_credential_creation,syn-std-th-5508,1
2026-04-07T19:09:31Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,19,0,24,0,1,0,0,synthetic,none,syn-std-bg-4982,0
2026-04-02T15:18:24Z,iam.amazonaws.com,ListUsers,us-west-2,172.16.4.60,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,15,0,13,0,0,0,1,synthetic,none,syn-seq-benign-0108,0
2026-04-08T22:14:11Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,22,1,8,0,1,1,1,synthetic,none,syn-std-bg-1678,0
2026-04-18T02:15:14Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,2,1,3,0,0,0,1,synthetic,none,syn-seq-benign-0269,0
2026-04-24T17:26:36Z,iam.amazonaws.com,PassRole,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,17,0,4,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-seq-threat-0181,1
2026-04-09T12:52:06Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,10.50.2.10,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,12,0,1,0,1,0,1,synthetic,none,syn-std-bg-9656,0
2026-04-13T09:42:17Z,iam.amazonaws.com,PassRole,ap-southeast-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,1,9,0,31,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-8160,1
2026-04-17T10:51:31Z,iam.amazonaws.com,AttachRolePolicy,us-west-2,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,1,10,0,8,0,1,0,0,synthetic,none,syn-std-bg-4318,0
2026-04-11T18:48:13Z,sts.amazonaws.com,AssumeRole,ap-southeast-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,1,18,0,2,0,1,0,1,synthetic,none,syn-std-bg-3295,0
2026-04-03T16:40:37Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.10.40,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,16,0,15,0,1,0,0,synthetic,none,syn-std-bg-9636,0
2026-04-20T13:50:22Z,iam.amazonaws.com,PutUserPolicy,eu-west-1,203.0.113.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,1,13,0,19,1,1,0,0,synthetic,inline_policy_injection,syn-std-th-8317,1
2026-04-03T15:38:28Z,ec2.amazonaws.com,DescribeInstances,us-east-1,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,15,0,8,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-9633,1
2026-04-14T15:18:48Z,sts.amazonaws.com,AssumeRole,us-east-1,172.16.36.96,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,15,0,18,0,1,0,0,synthetic,none,syn-seq-benign-0115,0
2026-04-09T16:02:25Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,16,0,14,0,1,0,0,synthetic,none,syn-std-bg-6802,0
2026-04-14T00:14:58Z,iam.amazonaws.com,CreateAccessKey,us-east-1,172.16.7.30,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,0,1,2,0,1,0,0,synthetic,none,syn-std-bg-9309,0
2026-04-26T10:26:40Z,iam.amazonaws.com,ListUsers,us-east-1,198.51.100.24,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,10,0,2,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-1961,1
2026-04-13T17:40:58Z,s3.amazonaws.com,ListBuckets,us-east-1,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,17,0,7,0,0,0,0,synthetic,none,syn-std-bg-9036,0
2026-04-11T09:45:24Z,iam.amazonaws.com,PassRole,us-east-1,192.168.1.50,Kali-Linux-CloudSploit,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,9,0,40,0,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-3327,1
2026-04-21T17:59:06Z,ec2.amazonaws.com,DescribeInstances,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,17,0,4,0,0,0,1,synthetic,none,syn-std-bg-5907,0
2026-04-04T16:39:29Z,sts.amazonaws.com,AssumeRole,us-east-2,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,16,0,9,0,1,0,0,synthetic,none,syn-std-bg-7804,0
2026-04-23T10:42:26Z,ec2.amazonaws.com,DescribeInstances,sa-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,1,10,0,8,0,0,0,0,synthetic,none,syn-std-bg-7727,0
2026-04-06T23:51:07Z,iam.amazonaws.com,CreateAccessKey,ap-southeast-1,185.220.101.5,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,1,23,1,1,0,1,0,0,synthetic,rogue_credential_creation,syn-std-th-6297,1
2026-04-29T05:02:40Z,iam.amazonaws.com,PutRolePolicy,us-east-2,198.51.100.24,python-requests/2.31.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,1,5,1,1,1,1,1,0,synthetic,role_inline_policy_backdoor,syn-std-th-4859,1
2026-04-18T12:20:49Z,iam.amazonaws.com,PutUserPolicy,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,12,0,8,0,1,0,1,synthetic,none,syn-std-bg-6321,0
2026-04-28T09:58:09Z,ec2.amazonaws.com,DescribeInstances,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,9,0,1,0,0,0,1,synthetic,none,syn-std-bg-6578,0
2026-04-01T11:39:00Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,172.16.36.48,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,11,0,32,0,1,0,0,synthetic,none,syn-std-bg-6068,0
2026-04-27T14:00:13Z,ec2.amazonaws.com,DescribeSecurityGroups,us-west-2,198.51.100.24,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,14,0,5,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-4140,1
2026-04-10T10:15:20Z,iam.amazonaws.com,CreateAccessKey,us-east-1,10.10.15.23,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,10,0,7,0,1,0,0,synthetic,none,syn-std-bg-1774,0
2026-04-12T03:05:32Z,iam.amazonaws.com,CreateAccessKey,us-west-2,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,1,3,1,55,1,1,0,0,synthetic,rogue_credential_creation,syn-std-th-4784,1
2026-04-18T21:48:51Z,iam.amazonaws.com,PutRolePolicy,ap-southeast-1,203.0.113.88,Kali-Linux-CloudSploit,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,1,21,1,4,1,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-3243,1
2026-05-01T15:15:12Z,iam.amazonaws.com,PassRole,eu-west-1,172.16.36.4,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,1,15,0,8,0,1,0,1,synthetic,none,syn-std-bg-9211,0
2026-04-05T02:08:11Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,2,1,23,0,1,0,0,synthetic,none,syn-std-bg-3311,0
2026-04-06T04:35:28Z,iam.amazonaws.com,AttachRolePolicy,ap-southeast-1,194.26.29.112,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,1,4,1,29,0,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-1606,1
2026-04-20T01:42:22Z,iam.amazonaws.com,PassRole,sa-east-1,10.100.4.15,Pacu/v1.4.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,1,1,7,0,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-4141,1
2026-04-14T00:25:20Z,iam.amazonaws.com,CreateAccessKey,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,0,1,9,0,1,0,0,synthetic,none,syn-std-bg-3582,0
2026-04-24T22:26:29Z,iam.amazonaws.com,ListUsers,us-east-1,172.16.30.211,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,22,1,5,0,0,1,0,synthetic,none,syn-seq-benign-0263,0
2026-04-04T11:06:46Z,sts.amazonaws.com,AssumeRole,us-east-2,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,11,0,5,0,1,0,0,synthetic,none,syn-std-bg-8320,0
2026-04-17T08:51:56Z,iam.amazonaws.com,CreateAccessKey,us-east-2,172.16.40.40,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,8,0,32,1,1,1,0,synthetic,none,syn-std-bg-7546,0
2026-04-19T15:15:21Z,iam.amazonaws.com,ListRoles,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,15,0,7,0,0,1,0,synthetic,none,syn-std-bg-9960,0
2026-04-20T11:09:29Z,iam.amazonaws.com,ListRoles,us-east-2,185.220.101.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,1,11,0,35,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-6274,1
2026-04-25T10:24:34Z,iam.amazonaws.com,PutUserPolicy,us-east-1,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,10,0,20,0,1,0,0,synthetic,none,syn-seq-benign-0161,0
2026-04-24T04:06:44Z,iam.amazonaws.com,PutRolePolicy,us-west-2,185.220.101.5,python-requests/2.31.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,4,1,8,0,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-6537,1
2026-04-29T08:13:24Z,iam.amazonaws.com,ListUsers,sa-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,1,8,0,17,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-8746,1
2026-04-28T02:10:26Z,iam.amazonaws.com,AttachRolePolicy,ap-southeast-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,1,2,1,43,1,1,1,0,synthetic,privilege_escalation_role_policy,syn-std-th-3721,1
2026-04-25T01:20:19Z,iam.amazonaws.com,ListRoles,us-west-2,45.154.255.99,botocore/1.29.0 raw-script,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,1,1,1,7,0,0,1,0,synthetic,permission_probing,syn-seq-threat-0232,1
2026-04-20T20:18:03Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,10.10.15.22,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,20,0,6,0,0,0,0,synthetic,none,syn-std-bg-8455,0
2026-04-21T08:08:29Z,iam.amazonaws.com,AttachRolePolicy,ap-southeast-1,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,8,0,5,0,1,0,0,synthetic,none,syn-std-bg-6251,0
2026-04-01T16:50:37Z,ec2.amazonaws.com,DescribeInstances,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,16,0,2,0,0,0,0,synthetic,none,syn-std-bg-9237,0
2026-04-11T12:27:16Z,iam.amazonaws.com,PassRole,eu-west-1,104.244.76.13,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,1,12,0,1,1,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-5926,1
2026-04-10T12:20:44Z,iam.amazonaws.com,CreateAccessKey,us-west-2,10.50.2.10,python-requests/2.31.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,12,0,8,0,1,0,0,synthetic,rogue_credential_creation,syn-seq-threat-0130,1
2026-04-26T04:44:33Z,sts.amazonaws.com,AssumeRole,sa-east-1,10.10.15.23,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,1,4,1,6,0,1,0,0,synthetic,none,syn-std-bg-9699,0
2026-04-07T06:32:39Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,172.16.18.210,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,6,0,40,0,1,0,0,synthetic,none,syn-std-bg-3560,0
2026-04-04T12:23:39Z,iam.amazonaws.com,PutRolePolicy,us-east-1,192.168.1.88,python-requests/2.31.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,12,0,5,1,1,0,0,synthetic,role_inline_policy_backdoor,syn-seq-threat-0109,1
2026-04-24T15:09:22Z,iam.amazonaws.com,UpdateAccessKey,us-east-2,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,15,0,4,0,1,0,0,synthetic,none,syn-std-bg-2337,0
2026-04-09T14:05:32Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,14,0,15,0,1,0,1,synthetic,none,syn-std-bg-5106,0
2026-04-28T01:18:08Z,iam.amazonaws.com,ListRoles,us-east-1,104.244.76.13,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,1,1,15,0,0,1,0,synthetic,permission_probing,syn-seq-threat-0019,1
2026-04-24T08:13:21Z,iam.amazonaws.com,PutRolePolicy,us-east-1,10.200.1.6,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,8,0,21,0,1,0,0,synthetic,none,syn-std-bg-7692,0
2026-04-20T09:12:12Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,9,0,6,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0078,1
2026-04-18T15:43:40Z,s3.amazonaws.com,ListBuckets,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,15,0,20,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-3699,1
2026-04-05T15:42:31Z,iam.amazonaws.com,CreateAccessKey,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,15,0,9,0,1,0,1,synthetic,none,syn-std-bg-4645,0
2026-04-21T02:20:12Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-2,104.244.76.13,botocore/1.29.0 raw-script,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,2,1,48,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-9102,1
2026-04-19T22:51:17Z,iam.amazonaws.com,PutRolePolicy,us-east-1,172.16.7.39,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,22,1,19,0,1,0,0,synthetic,none,syn-std-bg-5190,0
2026-04-06T13:49:38Z,iam.amazonaws.com,PassRole,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,13,0,3,0,1,0,1,synthetic,none,syn-std-bg-8893,0
2026-04-13T02:07:21Z,ec2.amazonaws.com,DescribeInstances,us-west-2,185.220.101.5,Pacu/v1.4.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,1,2,1,50,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-1945,1
2026-05-01T18:08:50Z,iam.amazonaws.com,PassRole,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,18,0,3,0,1,0,0,synthetic,none,syn-std-bg-2249,0
2026-04-13T20:32:39Z,s3.amazonaws.com,ListBuckets,us-west-2,10.50.2.10,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,20,0,9,0,0,1,1,synthetic,none,syn-std-bg-8037,0
2026-04-10T21:41:08Z,iam.amazonaws.com,PutRolePolicy,us-east-1,172.16.37.136,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,21,1,1,0,1,0,1,synthetic,none,syn-std-bg-9240,0
2026-04-15T10:37:37Z,iam.amazonaws.com,PutUserPolicy,us-east-1,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,10,0,7,0,1,0,1,synthetic,none,syn-std-bg-9026,0
2026-04-29T00:59:30Z,iam.amazonaws.com,AttachUserPolicy,eu-west-1,185.220.101.5,python-requests/2.31.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,1,0,1,29,0,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-5153,1
2026-04-26T08:46:28Z,s3.amazonaws.com,ListBuckets,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,8,0,7,0,0,0,1,synthetic,none,syn-std-bg-3915,0
2026-04-05T09:19:54Z,iam.amazonaws.com,PassRole,us-west-2,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,9,0,1,0,1,0,1,synthetic,none,syn-std-bg-1352,0
2026-04-15T01:14:34Z,iam.amazonaws.com,ListUsers,us-east-1,104.244.76.13,Pacu/v1.4.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,1,1,13,0,0,0,0,synthetic,permission_probing,syn-seq-threat-0004,1
2026-04-25T22:09:51Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,203.0.113.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,22,1,1,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0114,1
2026-04-26T00:16:29Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,172.16.46.67,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,0,0,1,3,0,0,0,0,synthetic,none,syn-std-bg-3783,0
2026-04-07T16:13:45Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,16,0,40,1,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-3078,1
2026-04-19T01:21:19Z,iam.amazonaws.com,UpdateAccessKey,us-west-2,104.244.76.13,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,1,1,1,52,1,1,1,1,synthetic,credential_activation_abuse,syn-std-th-9074,1
