event_name,event_source,aws_region,identity_type,user_agent_category,is_new_ip_for_identity,is_new_region_for_identity,event_hour,is_off_hours,call_frequency_10m,target_user_is_different,is_privilege_action,error_status,mfa_authenticated,data_source,attack_type,scenario_id,event_time,identity_session_id,original_event_id,source_ip,user_name,identity_arn,is_threat
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,4,1,4,0,1,0,0,synthetic,none,syn-seq-benign-0099,2026-04-01T04:30:30Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004078,172.16.20.9,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,4,0,1,1,0,synthetic,none,syn-seq-benign-0025,2026-04-01T04:32:09Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-009294,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,4,1,0,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-8885,2026-04-01T04:37:01Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-013099,45.154.255.99,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
GetObject,s3.amazonaws.com,ap-southeast-1,IAMUser,CLI,0,0,4,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-2664,2026-04-01T04:42:24Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-009539,104.244.76.13,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AttachUserPolicy,iam.amazonaws.com,eu-west-1,AssumedRole,Script_Tool,0,1,4,1,0,1,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-5102,2026-04-01T04:51:54Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000782,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
ListBuckets,s3.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,4,1,0,0,0,0,0,synthetic,none,syn-std-bg-5219,2026-04-01T04:53:01Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-005971,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
PutUserPolicy,iam.amazonaws.com,us-east-2,IAMUser,CLI,0,0,5,1,0,1,1,0,0,synthetic,inline_policy_injection,syn-std-th-4366,2026-04-01T05:02:38Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-005099,104.244.76.13,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
GetObject,s3.amazonaws.com,us-west-2,AssumedRole,SDK,1,0,5,1,0,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-5572,2026-04-01T05:07:49Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-008831,104.244.76.13,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,0,0,1,0,0,synthetic,none,syn-std-bg-9572,2026-04-01T05:09:51Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-000743,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
GetCallerIdentity,sts.amazonaws.com,eu-west-1,IAMUser,Script_Tool,0,0,5,1,0,0,0,0,1,synthetic,cloud_intrusion_threat,syn-std-th-9718,2026-04-01T05:19:51Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-001498,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
UpdateAccessKey,iam.amazonaws.com,ap-southeast-1,IAMUser,Console,0,1,5,1,0,1,1,0,1,synthetic,credential_activation_abuse,syn-std-th-6844,2026-04-01T05:24:11Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-009256,185.220.101.5,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,0,0,1,0,0,synthetic,none,syn-std-bg-2920,2026-04-01T05:24:48Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-005601,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
GetObject,s3.amazonaws.com,us-east-1,IAMUser,Other,0,0,5,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-2234,2026-04-01T05:34:32Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-010531,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,5,1,0,0,1,1,0,synthetic,none,syn-std-bg-1694,2026-04-01T05:34:56Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-008194,172.16.9.136,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
ListRoles,iam.amazonaws.com,ap-southeast-1,AssumedRole,SDK,0,0,5,1,1,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-6367,2026-04-01T05:39:01Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-000819,198.51.100.24,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,0,0,1,0,0,synthetic,none,syn-std-bg-8214,2026-04-01T05:44:46Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-013839,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutRolePolicy,iam.amazonaws.com,ap-southeast-1,AssumedRole,Script_Tool,0,0,5,1,1,1,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-8818,2026-04-01T05:45:36Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-006508,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,5,1,2,0,1,0,0,synthetic,none,syn-std-bg-4382,2026-04-01T05:46:25Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-004869,172.16.42.56,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,5,1,0,1,1,0,1,synthetic,role_inline_policy_backdoor,syn-std-th-6229,2026-04-01T05:47:03Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-001199,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,5,1,0,0,1,0,0,synthetic,none,syn-std-bg-6103,2026-04-01T05:58:50Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-010426,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
DescribeSecurityGroups,ec2.amazonaws.com,us-east-2,AssumedRole,Script_Tool,0,1,5,1,0,0,0,1,1,synthetic,cloud_intrusion_threat,syn-std-th-4213,2026-04-01T05:59:02Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-002171,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,5,1,1,0,0,0,0,synthetic,none,syn-std-bg-4121,2026-04-01T05:59:40Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-003254,172.16.20.235,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
AttachRolePolicy,iam.amazonaws.com,eu-west-1,AssumedRole,CLI,0,1,6,0,0,0,1,0,0,synthetic,none,syn-std-bg-7257,2026-04-01T06:06:49Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-001710,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachRolePolicy,iam.amazonaws.com,us-east-2,IAMUser,Console,0,0,6,0,0,0,1,0,0,synthetic,none,syn-std-bg-2501,2026-04-01T06:23:13Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-001019,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
ListUsers,iam.amazonaws.com,sa-east-1,IAMUser,CLI,1,1,6,0,0,0,0,0,1,synthetic,none,syn-std-bg-2396,2026-04-01T06:25:04Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-009068,172.16.35.14,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AttachUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,6,0,0,0,1,1,0,synthetic,none,syn-std-bg-8270,2026-04-01T06:32:05Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-008146,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,6,0,0,0,1,1,0,synthetic,none,syn-std-bg-8108,2026-04-01T06:37:00Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-004950,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,6,0,0,0,1,0,0,synthetic,none,syn-std-bg-7437,2026-04-01T06:48:43Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-010713,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
GetObject,s3.amazonaws.com,us-east-1,IAMUser,CLI,0,0,7,0,0,0,0,1,0,synthetic,none,syn-std-bg-4908,2026-04-01T07:09:50Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011712,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,7,0,0,0,1,0,0,synthetic,none,syn-std-bg-9398,2026-04-01T07:13:30Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-000385,172.16.18.120,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
AttachUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,7,0,1,0,1,1,0,synthetic,none,syn-std-bg-9610,2026-04-01T07:14:48Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-007763,172.16.43.71,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
ListBuckets,s3.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,7,0,0,0,0,0,0,synthetic,none,syn-std-bg-2416,2026-04-01T07:29:21Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-002203,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PassRole,iam.amazonaws.com,us-east-2,IAMUser,Console,0,0,7,0,0,0,1,0,1,synthetic,none,syn-std-bg-1150,2026-04-01T07:34:34Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-007277,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
UpdateAccessKey,iam.amazonaws.com,eu-west-1,IAMUser,CLI,0,0,7,0,0,0,1,0,1,synthetic,none,syn-std-bg-6779,2026-04-01T07:40:37Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011312,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,7,0,0,0,1,0,0,synthetic,none,syn-std-bg-4894,2026-04-01T07:43:00Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-010135,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
DescribeInstances,ec2.amazonaws.com,us-west-2,IAMUser,CLI,1,0,8,0,0,0,0,0,0,synthetic,none,syn-std-bg-6535,2026-04-01T08:00:21Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-010835,172.16.41.49,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PutRolePolicy,iam.amazonaws.com,us-east-2,IAMUser,Console,0,0,8,0,0,1,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-6887,2026-04-01T08:02:34Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-011361,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
CreateAccessKey,iam.amazonaws.com,us-west-2,IAMUser,Console,0,0,8,0,0,0,1,0,1,synthetic,none,syn-std-bg-6628,2026-04-01T08:07:18Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-003890,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,8,0,0,0,1,0,0,synthetic,none,syn-std-bg-9422,2026-04-01T08:07:21Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-010692,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutUserPolicy,iam.amazonaws.com,sa-east-1,AssumedRole,SDK,0,1,8,0,1,0,1,0,1,synthetic,inline_policy_injection,syn-std-th-9879,2026-04-01T08:10:37Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-002079,45.154.255.99,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
DescribeInstances,ec2.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,8,0,0,0,0,0,0,synthetic,none,syn-std-bg-9857,2026-04-01T08:11:32Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-004729,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,8,0,0,0,1,1,0,synthetic,privilege_escalation_role_policy,syn-std-th-3523,2026-04-01T08:31:16Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004223,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,8,0,1,0,1,0,0,synthetic,none,syn-std-bg-6697,2026-04-01T08:36:59Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-009496,172.16.1.212,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
GetObject,s3.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,8,0,0,0,0,0,0,synthetic,none,syn-std-bg-8258,2026-04-01T08:41:51Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-002141,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
PutRolePolicy,iam.amazonaws.com,us-east-2,AssumedRole,Script_Tool,0,0,8,0,1,0,1,1,0,synthetic,role_inline_policy_backdoor,syn-std-th-8748,2026-04-01T08:43:26Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-006070,203.0.113.88,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,8,0,0,1,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-7298,2026-04-01T08:44:05Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-008454,198.51.100.24,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
UpdateAccessKey,iam.amazonaws.com,sa-east-1,IAMUser,CLI,0,0,8,0,0,1,1,0,0,synthetic,credential_activation_abuse,syn-std-th-2515,2026-04-01T08:45:56Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-013289,104.244.76.13,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
CreateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,8,0,0,0,1,1,0,synthetic,none,syn-std-bg-4994,2026-04-01T08:46:46Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-000604,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,1,0,8,0,1,1,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-7929,2026-04-01T08:47:50Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-012792,194.26.29.112,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,8,0,0,0,1,0,0,synthetic,none,syn-std-bg-8571,2026-04-01T08:48:13Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-013978,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
ListBuckets,s3.amazonaws.com,us-east-1,AssumedRole,CLI,1,0,8,0,2,0,0,0,0,synthetic,none,syn-std-bg-5215,2026-04-01T08:51:42Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-008375,172.16.44.222,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
CreateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,8,0,2,0,1,0,1,synthetic,none,syn-std-bg-1243,2026-04-01T08:52:07Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-009439,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Script_Tool,1,0,8,0,1,0,1,1,0,synthetic,unauthorized_role_assumption,syn-std-th-4969,2026-04-01T08:52:33Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-012742,104.244.76.13,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,8,0,2,0,0,0,1,synthetic,none,syn-std-bg-5891,2026-04-01T08:53:38Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-004671,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,8,0,1,0,0,0,0,synthetic,none,syn-std-bg-7964,2026-04-01T08:57:40Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-003042,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
AttachUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,CLI,1,0,8,0,1,1,1,0,1,synthetic,none,syn-std-bg-1898,2026-04-01T08:59:44Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-008792,172.16.1.179,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,0,0,0,0,1,synthetic,none,syn-std-bg-4112,2026-04-01T09:09:15Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-000957,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,1,0,9,0,1,0,1,0,0,synthetic,none,syn-std-bg-3458,2026-04-01T09:09:38Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-000261,172.16.28.237,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
PassRole,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,0,0,1,0,1,synthetic,none,syn-std-bg-8237,2026-04-01T09:21:44Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-010043,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
DescribeInstances,ec2.amazonaws.com,us-east-1,IAMUser,Console,1,0,9,0,1,0,0,0,1,synthetic,none,syn-seq-benign-0214,2026-04-01T09:23:56Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-012592,172.16.41.192,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,1,0,9,0,2,0,1,0,1,synthetic,none,syn-std-bg-1417,2026-04-01T09:24:28Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-008964,172.16.37.28,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
AttachUserPolicy,iam.amazonaws.com,us-east-2,IAMUser,Other,0,0,9,0,0,1,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-5000,2026-04-01T09:26:27Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-008770,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
UpdateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,SDK,0,0,9,0,0,0,1,1,0,synthetic,credential_activation_abuse,syn-std-th-5855,2026-04-01T09:26:27Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-006143,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,CLI,1,0,9,0,0,1,1,1,0,synthetic,none,syn-std-bg-5363,2026-04-01T09:26:37Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-011212,172.16.50.151,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
DescribeSecurityGroups,ec2.amazonaws.com,us-west-2,IAMUser,CLI,0,0,9,0,1,0,0,0,1,synthetic,none,syn-std-bg-1536,2026-04-01T09:26:39Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-006882,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AttachRolePolicy,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,9,0,2,1,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-5905,2026-04-01T09:26:52Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-005571,198.51.100.24,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,3,0,0,0,1,synthetic,none,syn-std-bg-9219,2026-04-01T09:27:12Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-005037,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,4,0,0,0,1,synthetic,none,syn-seq-benign-0214,2026-04-01T09:28:38Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-010638,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,5,0,1,0,0,synthetic,none,syn-std-bg-3188,2026-04-01T09:28:52Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-003756,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,SDK,0,0,9,0,6,0,1,1,0,synthetic,none,syn-seq-benign-0214,2026-04-01T09:31:13Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-007082,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
ListUsers,iam.amazonaws.com,us-east-2,AssumedRole,Other,0,0,9,0,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-7345,2026-04-01T09:41:01Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-005195,104.244.76.13,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,9,0,0,1,1,1,0,synthetic,unauthorized_role_assumption,syn-std-th-5330,2026-04-01T09:43:15Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004935,185.220.101.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
AssumeRole,sts.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,9,0,0,0,1,1,0,synthetic,unauthorized_role_assumption,syn-std-th-3738,2026-04-01T09:57:50Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-003991,185.220.101.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
GetCallerIdentity,sts.amazonaws.com,sa-east-1,AssumedRole,CLI,0,0,9,0,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-3985,2026-04-01T09:58:41Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-001263,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
UpdateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Console,1,0,9,0,0,0,1,0,1,synthetic,none,syn-std-bg-8806,2026-04-01T09:58:59Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-009511,172.16.49.46,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
CreateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,10,0,0,1,1,0,1,synthetic,none,syn-std-bg-1295,2026-04-01T10:06:56Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-002981,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PutRolePolicy,iam.amazonaws.com,sa-east-1,IAMUser,Console,1,0,10,0,0,0,1,0,1,synthetic,none,syn-std-bg-5900,2026-04-01T10:12:17Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-011645,172.16.32.131,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
AssumeRole,sts.amazonaws.com,us-west-2,IAMUser,CLI,0,0,10,0,1,1,1,0,0,synthetic,none,syn-std-bg-7744,2026-04-01T10:12:49Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-008287,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
DescribeInstances,ec2.amazonaws.com,us-west-2,IAMUser,CLI,1,0,10,0,1,0,0,0,1,synthetic,none,syn-std-bg-9748,2026-04-01T10:19:36Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-006980,172.16.14.243,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,Other,1,0,10,0,0,0,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-5875,2026-04-01T10:27:50Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-007025,194.26.29.112,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
